,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,641.164,-1212,-648,140,-38,-37,27,107,1375,-804
1,657.293,-1247,-646,156,-29,-24,28,105,1365,-813
2,672.155,-1231,-671,166,-23,-28,19,103,1375,-771
3,686.7959999999999,-1234,-702,141,-27,-32,-1,111,1359,-815
4,701.678,-1250,-721,122,7,-41,-29,97,1379,-813
5,716.688,-1253,-699,119,45,-60,-69,134,1363,-825
6,731.6700000000001,-1240,-709,108,63,-83,-112,93,1393,-828
7,746.626,-1257,-742,108,55,-87,-168,136,1375,-819
8,761.651,-1229,-1024,153,82,-95,-214,99,1371,-793
9,776.612,-1217,-741,254,37,-71,-259,109,1381,-809
10,791.606,-1169,-1022,288,-109,-82,-307,101,1391,-829
11,806.533,-1127,-831,305,-381,-91,-354,103,1395,-823
12,821.275,-1085,-979,368,-701,-95,-406,123,1424,-780
13,836.116,-1066,-1188,491,-869,-134,-439,136,1403,-773
14,852.856,-1034,-1434,505,-873,-256,-518,125,1413,-777
15,868.096,-1001,-1669,411,-885,-340,-651,142,1444,-785
16,882.8629999999999,-1039,-1921,459,-919,-367,-810,138,1460,-787
17,897.8620000000001,-1192,-2139,557,-893,-398,-1085,148,1478,-781
18,912.722,-1284,-2174,414,-836,-503,-1768,197,1511,-801
19,927.71,-1327,-2248,172,-891,-583,-2292,213,1550,-786
20,942.683,-1434,-2274,10,-1110,-552,-2679,257,1557,-763
21,957.5350000000001,-1552,-2254,-50,-1272,-489,-3574,292,1598,-759
22,972.658,-1612,-2315,-63,-1351,-397,-4091,316,1634,-732
23,987.5260000000001,-1677,-2321,-161,-1408,-256,-4382,448,1706,-716
24,1002.5390000000001,-1717,-2272,-351,-1346,-63,-4748,516,1702,-709
25,1018.092,-1789,-2217,-528,-1177,221,-5151,589,1728,-708
26,1032.752,-1836,-2113,-627,-993,597,-5435,664,1710,-698
27,1047.463,-1862,-1988,-697,-767,964,-5618,739,1745,-651
28,1064.832,-1828,-1849,-777,-465,1509,-5689,893,1678,-697
29,1080.33,-1749,-1741,-816,-234,1417,-5670,946,1639,-694
30,1095.235,-1612,-1585,-803,-75,1537,-5552,983,1625,-692
31,1110.252,-1463,-1408,-716,43,1684,-5391,1005,1608,-732
32,1125.218,-1330,-1196,-583,127,1873,-5200,1060,1554,-738
33,1140.118,-1151,-969,-444,182,2053,-4992,1115,1550,-725
34,1154.9270000000001,-976,-870,-424,290,2138,-4765,1168,1543,-738
35,1169.9630000000002,-895,-833,-416,2,2237,-4356,1194,1507,-771
36,1186.7289999999998,-781,-724,-300,156,2330,-4412,1231,1476,-792
37,1201.579,-671,-567,-223,97,2305,-4203,1255,1409,-792
38,1216.349,-257,-496,-216,39,2248,-3957,1298,1391,-785
39,1231.3719999999998,-321,-467,-136,-91,2277,-3755,1318,1359,-812
40,1246.112,-239,-383,-15,-215,2472,-3514,1320,1332,-850
41,1261.049,-170,-300,96,-274,2615,-3280,1336,1302,-860
42,1277.862,-77,-301,186,-296,2630,-2931,1363,1239,-881
43,1293.272,38,-293,229,-321,2513,-2673,1336,1206,-897
44,1308.193,153,-341,255,-325,2305,-2481,1320,1218,-906
45,1323.067,263,-205,353,-296,2105,-2223,1312,1190,-931
46,1338.08,370,-97,411,-330,1808,-2057,1316,1160,-941
47,1352.9199999999998,500,18,634,-604,1545,-1887,1310,1139,-996
48,1367.814,542,-67,636,-897,1199,-1698,1296,1137,-989
49,1382.729,687,-118,764,-1233,710,-1591,1300,1127,-1007
50,1397.6470000000002,869,-83,812,-1444,137,-1391,1312,1141,-996
51,1412.573,1097,-68,912,-1397,-421,-1190,1306,1153,-986
52,1427.5430000000001,1102,-87,1084,-1323,-509,-900,1328,1162,-958
53,1443.0629999999999,1254,-280,1209,-1266,-349,-613,1327,1199,-953
54,1457.9660000000001,1260,-364,1223,-825,-272,-446,1325,1164,-952
55,1472.779,1317,-368,1108,-575,-262,-315,1347,1188,-933
56,1490.429,1340,-366,881,-87,-271,-201,1324,1194,-928
57,1505.894,1343,-293,775,182,-232,-140,1326,1194,-932
58,1520.796,1319,-275,684,247,-260,-71,1324,1172,-937
59,1535.9199999999998,1317,-320,652,105,-232,-15,1326,1186,-925
60,1550.866,1292,-368,590,-46,-200,6,1338,1188,-943
61,1565.8410000000001,1275,-412,526,-83,-199,31,1320,1172,-923
62,1580.76,1267,-478,411,-29,-175,48,1336,1188,-913
63,1595.693,1252,-481,374,40,-97,59,1328,1190,-941
64,1610.7659999999998,1218,-512,318,87,-41,79,1334,1178,-929
65,1625.7440000000001,1217,-505,333,48,13,74,1346,1194,-906
66,1640.7160000000001,1215,-479,370,8,19,70,1350,1168,-917
67,1655.379,1204,-518,376,-24,-9,51,1340,1184,-941
68,1670.2920000000001,1228,-566,356,-54,-18,16,1346,1174,-978
69,1685.128,1230,-552,363,-29,26,-18,1344,1166,-965
