,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1342,-160,246,-40,254,29,-774,265,-163
1,19.524,-1329,-152,244,-44,5,28,-772,259,-162
2,38.354,-1315,-177,246,-40,9,28,-780,267,-140
3,57.427,-1321,-175,241,-15,13,29,-776,257,-156
4,76.469,-1330,-186,246,10,22,34,-792,265,-152
5,95.107,-1328,-188,248,36,28,38,-762,241,-123
6,113.637,-1326,-181,250,56,41,41,-784,231,-144
7,131.41,-1348,-189,245,71,48,45,-772,251,-144
8,149.095,-1361,-186,260,77,51,38,-760,245,-149
9,166.879,-1365,-190,260,84,49,25,-766,241,-158
10,184.619,-1363,-183,269,106,51,8,-758,243,-121
11,202.177,-1356,-171,268,119,43,-7,-792,247,-116
12,219.668,-1349,-163,272,134,30,-34,-764,247,-105
13,237.203,-1344,-168,275,136,24,-60,-772,251,-110
14,254.96400000000003,-1344,-157,264,143,10,-79,-788,261,-124
15,272.608,-1346,-165,271,143,5,-87,-784,241,-95
16,290.28900000000004,-1358,-145,271,152,-7,-85,-774,231,-92
17,307.936,-1351,-146,264,153,-11,-91,-780,247,-104
18,325.462,-1349,-142,259,146,-22,-98,-786,245,-84
19,342.971,-1351,-138,248,143,-28,-106,-792,241,-95
20,360.77500000000003,-1351,-142,256,145,-30,-105,-790,253,-82
21,378.141,-1356,-136,250,157,-33,-100,-802,239,-86
22,395.907,-1339,-127,238,162,-35,-98,-814,229,-73
23,413.272,-1340,-132,227,149,-33,-94,-788,235,-73
24,431.048,-1342,-125,232,140,-34,-99,-788,251,-75
25,448.584,-1354,-127,217,126,-32,-101,-792,237,-46
26,466.278,-1360,-125,226,131,-32,-100,-800,255,-78
27,483.78900000000004,-1355,-113,226,135,-32,-102,-806,247,-67
28,501.25600000000003,-1366,-103,223,120,-28,-103,-818,247,-46
29,519.029,-1369,-108,213,87,-26,-109,-812,249,-53
30,536.617,-1376,-122,224,53,-32,-121,-819,247,-68
31,553.6640000000001,-1379,-107,220,49,-33,-124,-802,239,-36
32,571.376,-1375,-110,223,56,-28,-130,-821,231,-53
33,589.16,-1359,-97,234,75,-34,-123,-816,239,-55
34,606.8679999999999,-1336,-85,226,54,-33,-126,-824,249,-60
35,624.346,-1325,-99,224,6,-26,-124,-832,249,-48
36,642.109,-1328,-98,228,-20,-26,-120,-818,259,-6
37,659.515,-1337,-105,226,-21,-29,-107,-833,9,-93
38,677.064,-1348,-99,232,-26,-27,-87,-837,249,-47
39,694.514,-1370,-78,223,-43,-30,-70,-831,261,-45
40,712.043,-1371,-72,219,-87,-36,-52,-833,249,-57
41,729.537,-1366,-85,218,-150,-39,-45,-843,245,-69
42,747.108,-1361,-98,228,-199,-49,-43,-835,261,-66
43,764.567,-1362,-95,219,-224,-46,-42,-841,275,-48
44,782.181,-1352,-100,208,-227,-45,-38,-849,265,-41
45,799.592,-1341,-102,227,-227,-34,-26,-845,271,-67
46,817.3209999999999,-1346,-100,227,-235,-25,-13,-837,267,-90
47,834.656,-1352,-101,224,-257,-14,16,-832,261,-87
48,852.17,-1344,-117,229,-263,-2,47,-835,269,-72
49,869.6500000000001,-1341,-128,236,-267,2,69,-849,282,-82
50,887.512,-1344,-141,239,-266,8,93,-843,251,-92
51,904.6880000000001,-1338,-142,231,-256,12,109,-812,280,-82
52,922.199,-1345,-148,239,-267,12,120,-814,257,-59
53,939.744,-1350,-146,237,-270,19,124,-829,263,-73
54,957.532,-1353,-154,245,-279,13,142,-821,261,-108
55,975.04,-1347,-145,239,-281,15,154,-804,245,-119
56,992.699,-1355,-143,240,-288,13,168,-812,292,-101
57,1010.3439999999999,-1341,-145,233,-285,14,175,-798,276,-107
58,1028.038,-1353,-143,239,-292,10,168,-814,251,-111
59,1045.684,-1353,-140,232,-290,12,157,-814,257,-88
60,1062.817,-1362,-149,230,-296,11,141,-798,274,-131
61,1080.3529999999998,-1366,-148,233,-300,7,120,-784,257,-124
62,1097.9959999999999,-1367,-154,235,-292,7,99,-800,13,-100
63,1115.41,-1363,-154,233,-300,7,83,-804,269,-145
64,1132.7540000000001,-1363,-158,238,-281,0,73,-774,263,-134
65,1151.781,-1347,-138,239,-282,3,77,-796,263,-131
66,1169.394,-1352,-143,236,-297,6,86,-802,243,-121
67,1186.622,-1349,-157,245,-319,6,86,-794,286,-116
68,1204.07,-1348,-154,246,-335,2,87,-784,286,-122
69,1221.8739999999998,-1344,-169,237,-330,3,79,-790,271,-114
70,1239.297,-1353,-179,0,-315,1,75,-794,298,-156
71,1257.009,-1362,-163,252,-280,-3,69,-782,276,-117
72,1274.643,-1355,-161,244,-270,-6,73,-776,263,-160
73,1292.178,-1347,-160,245,-267,-8,72,-772,280,-153
74,1309.389,-1347,-170,252,-277,-6,64,-766,294,-162
75,1327.0249999999999,-1337,-182,254,-268,-13,59,-759,279,-160
76,1344.744,-1344,-195,248,-228,-9,60,-767,263,-168
77,1362.326,-1346,-194,250,-167,-8,65,-767,286,-167
78,1380.0049999999999,-1340,-178,251,-127,-9,72,-749,286,-178
79,1397.675,-1333,-200,241,-105,0,72,-743,269,-179
80,1414.869,-1320,-210,250,-82,7,74,-762,284,-153
81,1432.482,-1318,-221,263,-34,12,73,-739,271,-172
82,1450.094,-1329,-223,259,25,18,87,-737,261,-176
83,1467.3400000000001,-1329,-224,0,98,26,99,-749,271,-181
84,1484.9669999999999,-1327,-221,506,149,33,110,-735,263,-155
