,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1498,-615,249,94,55,-300,-665,580,-488
1,19.602999999999998,-1678,-787,307,-116,34,-627,-673,597,-480
2,38.569,-1668,-1237,167,-558,-23,-1117,-671,623,-485
3,57.86,-1729,-1371,177,-722,-23,-1548,-707,668,-470
4,76.886,-1853,-1714,502,-686,-111,-2073,-728,733,-487
5,96.054,-1852,-1915,552,-789,-349,-2703,-724,755,-496
6,114.408,-1723,-2290,363,-927,-547,-3340,-734,867,-492
7,131.864,-1595,-2531,13,-826,-582,-3962,-756,922,-505
8,149.04500000000002,-1437,-2530,351,-561,-477,-4485,-746,995,-259
9,166.50400000000002,-1254,-2341,579,-279,-380,-4988,-714,1131,-521
10,183.953,-977,-2186,555,-99,-375,-5349,-716,1190,-526
11,201.55100000000002,-767,-2177,429,188,-308,-5595,-685,1519,-512
12,219.077,-786,-2045,318,330,-190,-5710,-618,1363,-540
13,236.702,-760,-1927,229,483,-64,-5696,-586,1404,-533
14,254.166,-625,-1790,295,742,14,-5504,-279,1511,-565
15,272.56,-506,-1649,378,975,4,-5181,-407,1531,-556
16,289.84900000000005,-426,-1523,320,1299,-80,-4719,-352,1535,-593
17,307.232,-356,-1376,231,1555,-150,-4142,-273,1551,-622
18,324.913,-440,-1234,355,1646,-126,-3506,-230,1521,-641
19,342.493,-339,-902,516,2047,-126,-2746,-181,1513,-662
20,359.913,-410,-710,558,1785,-150,-1956,-145,1472,-711
21,377.602,-443,-610,682,1598,-181,-1180,-106,1440,-724
22,395.354,-520,-534,522,1008,-172,-517,-78,1419,-724
23,412.903,-672,-552,356,274,-47,43,-86,1389,-760
24,430.209,-770,-535,269,-290,119,542,-63,1391,-715
25,447.90000000000003,-961,-565,376,-498,264,1025,-102,1411,-707
26,465.49600000000004,-1118,-545,469,-587,289,1337,-114,1419,-722
27,483.132,-1242,-611,497,-575,153,1625,-126,1401,-739
28,500.5849999999999,-1054,-556,375,-130,-36,1811,-140,1393,-710
29,518.033,-794,-608,329,263,-113,1808,-171,1391,-719
30,535.609,-670,-609,475,517,-148,1656,-179,1364,-719
31,553.225,-502,-585,760,256,-231,1325,-193,1348,-748
32,570.748,-242,-700,375,163,-328,541,-191,1334,-735
33,588.333,-76,-840,355,-343,-290,172,-185,1338,-738
34,605.8149999999999,-50,-940,431,-625,-250,-314,-187,1332,-749
35,623.4849999999999,-73,-761,528,-308,-235,-764,-200,1370,-728
36,641.047,5,-715,511,34,-228,-535,-173,1373,-727
37,658.709,80,-806,536,223,-158,-478,-145,1373,-729
38,676.202,12,-926,538,265,-58,-347,-165,1356,-728
39,693.784,21,-953,589,298,34,-206,-145,1344,-745
40,711.17,28,-978,645,276,84,-84,-130,1346,-720
41,728.536,34,-952,679,241,106,60,-131,1350,-742
42,745.718,37,-1031,767,20,92,163,-149,1326,-755
43,763.221,43,-1219,814,-115,38,202,-151,1324,-722
44,780.618,39,-1275,822,-119,-21,177,-169,1320,-726
45,798.024,56,-1204,812,-145,-40,92,-175,1336,-751
46,815.547,43,-1258,810,-212,-45,36,-167,1336,-728
47,833.17,20,-1270,808,-163,-56,22,-185,1344,-748
48,850.611,48,-1255,765,-61,-86,20,-155,1336,-766
49,868.115,54,-1215,733,14,-86,22,-149,1358,-732
50,885.614,56,-1171,677,-30,-100,11,-153,1336,-728
