,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1279,13,510,156,-137,-118,-598,361,-243
1,13.144,-1331,21,514,216,-131,-78,-584,355,-243
2,25.679000000000002,-1358,54,505,286,-129,-49,-594,343,-223
3,38.370000000000005,-1378,120,459,340,-136,-17,-580,345,-228
4,50.814,-1392,142,436,380,-128,19,-580,331,-237
5,63.644999999999996,-1421,154,460,410,-115,43,-604,325,-216
6,75.942,-1441,174,460,486,-116,49,-590,325,-223
7,88.494,-1446,222,458,570,-111,61,-602,325,-216
8,100.902,-1461,231,418,647,-112,73,-586,319,-216
9,112.748,-1473,214,350,703,-95,78,-572,313,-197
10,124.883,-1554,161,277,788,-58,76,-590,276,-191
11,140.81099999999998,-1610,171,264,889,-20,69,-592,309,-134
12,153.359,-1600,228,257,991,-10,66,-584,280,-124
13,165.75300000000001,-1549,259,240,1091,7,73,-580,280,-126
14,177.961,-1512,249,172,1144,25,72,-578,264,-126
15,190.312,-1449,189,96,1174,49,74,-580,245,-98
16,202.555,-1471,89,9,1199,93,73,-582,264,-86
17,215.267,-1499,-77,-52,1369,170,78,-584,227,-46
18,227.575,-1529,-139,-48,1662,235,88,-578,221,-24
19,240.155,-1539,-81,-17,1895,285,85,-582,203,16
20,252.44699999999997,-1507,-13,27,1990,306,55,-592,195,32
21,265.308,-1497,54,72,2031,334,22,-600,193,88
22,277.659,-1476,68,35,1855,347,-27,-584,168,127
23,289.813,-1478,45,39,1676,376,-101,-612,199,157
24,302.274,-1508,2,51,1449,397,-183,-604,193,197
25,315.166,-1495,-127,57,1139,416,-281,-598,183,215
26,327.729,-1505,-512,89,873,436,-377,-635,185,241
27,340.36100000000005,-1542,-395,151,692,442,-476,-625,209,257
28,353.12399999999997,-1568,-455,148,530,425,-594,-641,227,274
29,365.774,-1289,-439,128,432,398,-706,-653,235,300
30,378.32300000000004,-1487,-410,120,351,383,-788,-669,254,332
31,390.91700000000003,-1443,-399,84,235,385,-890,-692,254,348
32,403.69,-1403,-510,45,147,401,-998,-704,288,318
33,416.21200000000005,-1393,-605,49,147,439,-1091,-714,329,340
34,428.76,-1362,-665,102,208,472,-1172,-745,363,357
35,441.35200000000003,-1350,-726,170,338,478,-1233,-747,363,392
36,454.20300000000003,-1316,-691,182,432,482,-1304,-781,414,364
37,466.55,-1273,-633,220,508,462,-1371,-788,419,382
38,479.262,-1235,-536,232,481,420,-1433,-817,466,439
39,491.683,-1197,-438,230,372,389,-1479,-849,482,432
40,504.267,-1149,-497,191,228,373,-1508,-849,525,430
41,516.737,-1102,-603,142,165,375,-1556,-869,561,442
42,529.166,-1090,-650,144,124,386,-1587,-887,609,469
43,541.6450000000001,-1148,-688,206,149,370,-1611,-887,636,472
44,554.178,-1178,-595,252,157,348,-1598,-911,675,475
45,566.834,-1129,-273,304,139,255,-1593,-911,713,494
