,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1351,-48,252,-46,10,7,-729,150,-67
1,18.634,-1340,-43,246,-27,2,2,-723,154,-45
2,38.386,-1335,-33,249,-17,3,1,-727,142,-62
3,57.566,-1345,-55,242,-41,4,-10,-735,152,-31
4,76.678,-1357,-77,241,-42,6,-22,-727,142,-86
5,95.344,-1356,-81,236,-14,2,-23,-729,152,-55
6,112.916,-1353,-92,244,22,4,-23,-743,156,-82
7,130.279,-1351,-81,244,58,9,-16,-743,127,-35
8,147.988,-1356,-73,235,74,13,-19,-725,148,-63
9,165.33,-1349,-82,240,69,13,-25,-727,137,-48
10,182.921,-1352,-98,249,69,23,-42,-745,139,-26
11,200.572,-1346,-96,245,88,19,-58,-731,146,-54
12,218.389,-1356,-104,257,132,21,-53,-749,123,-57
13,236.311,-1356,-101,261,167,22,-49,-745,148,-50
14,253.75599999999997,-1336,-89,248,190,19,-57,-743,131,-46
15,271.475,-1334,-89,246,171,23,-67,-755,111,-26
16,289.177,-1342,-85,263,157,20,-77,-739,131,-31
17,306.622,-1362,-101,251,165,24,-79,-514,133,-23
18,324.02,-1360,-86,6,195,25,-81,-764,133,11
19,341.426,-1365,-84,1,214,21,-88,-753,138,27
20,359.115,-1366,-75,252,224,18,-111,-766,129,59
21,376.707,-1366,-70,2,233,12,-125,-753,131,11
22,394.267,-1356,-61,259,266,16,-124,-764,142,38
23,411.993,-1350,-55,257,296,10,-115,-767,129,44
24,429.65999999999997,-1353,-51,257,307,5,-102,-787,137,59
25,447.19100000000003,-1355,-42,255,311,-5,-101,-794,139,60
26,464.63100000000003,-1337,-48,246,315,-5,-105,-786,131,77
27,482.107,-1345,-68,240,335,-6,-106,-798,133,89
28,499.436,-1352,-62,242,374,-5,-106,-794,129,89
29,516.747,-1367,-46,238,400,-10,-101,-800,152,90
30,534.3520000000001,-1367,-41,219,391,-14,-111,-806,146,112
31,551.754,-1359,-40,222,371,-8,-110,-806,150,129
32,568.802,-1351,-43,229,346,-8,-123,-802,140,110
33,586.507,-1361,-42,228,311,-11,-145,-816,127,114
34,603.938,-1362,-25,228,272,-21,-173,-824,133,116
35,621.52,-1354,-40,214,234,-30,-209,-822,142,116
36,639.126,-1341,-19,209,207,-42,-237,-847,160,125
37,657.062,-1355,-16,206,180,-46,-243,-841,144,140
38,674.5250000000001,-1370,-6,211,166,-46,-238,-839,154,152
39,691.987,-1380,-4,207,156,-46,-226,-845,144,164
40,709.4209999999999,-1373,2,208,127,-42,-216,-849,186,155
41,727.1600000000001,-1356,2,186,92,-42,-209,-859,184,161
42,744.568,-1359,0,187,56,-31,-196,-863,176,198
43,762.204,-1357,-3,192,46,-28,-173,-861,170,173
44,779.701,-1352,-249,184,50,-25,-144,-879,186,166
45,797.312,-1364,-5,187,51,-22,-113,-873,184,195
46,816.245,-1374,-9,175,28,-18,-93,-881,184,174
47,833.951,-1367,-13,190,0,-7,-81,-878,188,178
48,851.073,-1366,-13,180,-36,-1,-63,-872,168,172
49,868.753,-1360,-9,186,-65,12,-35,-878,156,192
50,886.484,-1363,-17,177,-63,24,-5,-869,192,166
51,903.71,-1348,-27,188,-70,30,29,-871,196,173
52,921.303,-1345,-30,185,-79,40,43,-879,192,171
53,938.9,-1353,-42,196,-92,43,47,-863,174,202
54,956.028,-1358,-36,201,-98,55,50,-859,186,182
55,973.481,-1360,-46,197,-106,55,58,-865,170,191
56,990.893,-1362,-52,193,-130,60,71,-865,164,168
57,1008.647,-1360,-52,206,-151,65,81,-865,176,192
58,1026.288,-1378,-68,206,-157,63,89,-879,172,164
59,1043.485,-1382,-59,210,-148,64,89,-871,152,170
60,1060.796,-1378,-62,213,-139,58,85,-867,166,184
61,1078.365,-1373,-53,217,-131,55,89,-875,164,164
62,1095.096,-1365,-51,222,-156,53,95,-846,178,192
63,1113.363,-1363,-64,221,-183,49,106,-865,150,159
64,1131.038,-1364,-77,220,-203,41,108,-857,160,182
65,1148.856,-1361,-99,235,-187,39,105,-846,154,145
66,1166.3300000000002,-1368,-92,225,-154,26,91,-837,160,165
67,1183.5739999999998,-1372,-85,204,-140,17,66,-845,150,172
68,1202.088,-1368,-85,208,-162,12,54,-828,158,167
69,1220.205,-1368,-96,231,-183,12,50,-818,172,174
70,1237.8519999999999,-1372,-104,232,-188,9,53,-816,150,158
71,1255.0639999999999,-1373,-93,236,-184,-5,55,-816,135,158
72,1272.375,-1362,-82,220,-212,-14,49,-818,156,132
73,1289.797,-1352,-83,212,-242,-22,44,-836,154,130
74,1307.3809999999999,-1365,-91,218,-265,-35,32,-814,152,153
75,1324.945,-1366,-85,213,-271,-55,28,-826,158,115
76,1342.295,-1355,-89,213,-268,-68,27,-806,164,147
77,1359.93,-1366,-85,211,-253,-72,17,-808,164,116
78,1377.596,-1359,-70,203,-247,-76,4,-814,154,129
79,1395.1499999999999,-1357,-68,187,-256,-78,-14,-820,152,111
80,1412.7130000000002,-1355,-80,192,-269,-70,-17,-806,154,92
81,1430.2820000000002,-1353,-86,199,-248,-64,-8,-820,127,103
82,1447.699,-1364,-64,197,-228,-63,-2,-800,154,107
83,1465.028,-1354,-70,192,-232,-66,-10,-818,156,86
84,1482.587,-1360,-65,194,-252,-61,-28,-794,166,84
