,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1175,-654,-74,155,55,75,-63,848,63
1,18.768,-1268,-644,-93,430,38,103,-84,834,55
2,37.19,-1339,-640,-42,647,-132,113,-84,828,40
3,55.888,-1460,-763,86,770,-316,57,-90,854,59
4,74.674,-1512,-1468,288,1700,-719,-193,-98,874,45
5,93.396,-1604,-1583,742,2669,-755,-487,-122,909,17
6,112.012,-1806,-1583,814,3560,-728,-1046,-102,949,24
7,130.713,-1909,-2234,1203,3114,-1119,-2302,-100,1018,-22
8,149.083,-1758,-2255,1233,2319,-1484,-2873,-106,1090,-65
9,166.08999999999997,-1516,-2129,1275,2336,-1667,-3387,-108,1136,-168
10,183.629,-1177,-1775,1214,3058,-1921,-3523,-78,1213,-179
11,200.96900000000002,-822,-1222,875,2896,-2010,-3353,-53,1266,-242
12,218.28900000000002,-589,-863,785,2275,-2536,-3262,-17,1335,-288
13,235.46800000000002,-317,-927,965,1259,-2767,-3284,26,1378,-374
14,252.72699999999998,-235,-992,1181,671,-2654,-3393,83,1408,-408
15,270.041,-149,-1033,1096,171,-2357,-3657,109,1485,-454
16,287.237,12,-1021,956,-18,-2276,-3854,172,1511,-496
17,304.49199999999996,167,-991,864,-103,-2283,-3949,251,1548,-520
18,321.73,315,-904,697,192,-2099,-3941,365,1607,-576
19,339.086,364,-875,650,539,-2012,-3708,395,1611,-573
20,356.12300000000005,371,-803,674,804,-2140,-3328,426,1635,-620
21,373.45099999999996,736,-604,663,737,-2148,-2908,519,1668,-667
22,390.801,599,-449,623,307,-1628,-2657,586,1668,-674
23,408.19,640,-515,272,-201,-1249,-2285,602,1658,-672
24,425.328,655,-567,374,-410,-997,-1797,688,1678,-669
25,442.627,697,-863,226,-96,-880,-1095,686,1666,-684
26,459.96700000000004,604,-852,185,803,-811,-61,677,1688,-674
27,477.094,615,-786,308,1177,-617,145,702,1664,-744
28,494.347,486,-687,374,438,-524,414,712,1668,-705
29,511.643,340,-687,337,-1001,-462,465,688,1666,-699
30,528.8620000000001,187,-1005,279,-2451,-406,705,675,1686,-668
31,545.965,-255,-1300,469,-2248,-361,1163,643,1721,-641
32,563.1270000000001,-29,-1302,454,-822,-323,1707,619,1721,-602
33,580.298,-207,-963,237,417,-183,2001,606,1709,-610
34,597.63,-435,-718,159,-398,-362,1894,580,1696,-577
35,614.8439999999999,-544,-1459,220,-2179,-300,1814,525,1712,-573
36,632.01,-422,-1825,527,-1095,-324,1984,505,1718,-548
37,649.306,-334,-1648,673,1129,-28,1933,448,1678,-555
38,666.585,-353,-1001,585,2938,594,1804,405,1656,-627
39,683.803,-328,-701,461,2607,986,1639,410,1642,-662
40,701.043,-324,-900,551,1718,872,1449,389,1601,-662
41,718.348,-328,-960,670,983,577,1204,336,1584,-689
42,735.46,-295,-846,705,154,300,842,332,1599,-691
43,752.795,-258,-863,698,-392,200,267,312,1611,-688
44,769.751,-149,-969,736,-434,44,289,306,1615,-671
45,786.961,-182,-1002,814,-177,-44,251,292,1594,-694
46,804.3249999999999,-209,-1003,774,-163,-41,267,294,1578,-698
47,821.649,-206,-960,779,-61,-59,252,284,1590,-668
48,838.8409999999999,-183,-929,880,-125,-115,219,296,1581,-683
49,855.995,-169,-1063,880,-468,-108,145,272,1587,-646
50,873.3720000000001,-159,-1074,820,-485,-12,74,269,1603,-656
51,890.452,-133,-1107,745,-540,70,32,269,1581,-645
52,907.698,-123,-1161,789,-422,50,52,284,1587,-627
53,924.9399999999999,-88,-1138,909,-141,-9,115,282,1611,-638
54,942.243,-90,-1162,911,-25,-4,130,282,1587,-655
55,959.389,-59,-1170,917,-52,28,84,292,1594,-643
56,976.433,-41,-1159,882,-121,46,33,284,1590,-646
57,993.788,-37,-1200,862,-175,55,6,273,1582,-622
58,1010.9399999999999,-38,-1202,888,-89,-2,18,284,1588,-635
59,1028.288,-25,-1156,879,4,-24,21,286,1580,-622
60,1045.408,-11,-1141,858,-55,-23,-5,267,1607,-627
61,1062.706,-253,-1204,853,-156,-40,-17,286,1563,-645
62,1080.099,3,-1188,832,-104,-40,-3,276,1609,-628
63,1097.3310000000001,5,-1164,823,-68,-40,-12,274,1607,-649
64,1114.627,3,-1156,793,-101,-73,-31,278,1601,-637
65,1131.833,23,-1195,782,-145,-94,-46,503,1597,-618
66,1149.162,18,-1193,823,-56,-86,-43,282,1585,-619
67,1166.295,30,-1167,792,-4,-44,-57,276,1603,-624
68,1183.467,28,-1168,780,-15,-25,-70,269,1583,-631
69,1200.862,20,-1149,759,-16,-23,-76,290,1579,-616
70,1217.981,18,-1144,768,-42,-36,-77,282,1597,-609
71,1235.093,21,-1146,786,-63,-51,-84,288,1585,-622
72,1252.53,31,-1136,788,-55,-52,-90,272,1595,-603
73,1269.93,13,-1148,786,-50,-50,-85,286,1599,-602
74,1286.8980000000001,22,-1145,768,-17,-29,-76,298,1599,-625
75,1304.4279999999999,26,-1130,759,-27,-24,-75,284,1605,-637
76,1321.6760000000002,17,-1104,767,-28,-23,-68,288,1589,-618
77,1338.893,29,-1117,777,-43,-39,-56,294,1581,-630
78,1356.0970000000002,32,-1122,770,-53,-36,-40,276,1605,-608
79,1373.423,10,-1122,1016,-49,-33,-26,282,1611,-609
80,1390.7359999999999,14,-1123,517,-60,-38,-20,296,1597,-612
81,1407.876,19,-1132,779,-54,-39,-8,282,1613,-620
82,1425.0910000000001,21,-1144,800,-82,-47,2,286,1601,-618
83,1442.477,11,-1133,781,-84,-37,-2,267,1605,-644
84,1459.776,19,-1131,761,-68,-43,-10,290,1603,-617
85,1477.718,19,-1161,768,-73,-45,-5,286,1615,-638
86,1495.422,16,-1152,780,-43,-58,-4,306,1593,-617
