,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1337,-282,551,340,8,-31,-815,449,-340
1,19.812,-1411,-307,588,408,4,-80,-823,435,-319
2,39.143,-1464,-292,559,568,6,-188,-839,453,-332
3,58.719,-1540,-202,538,890,44,-327,-829,421,-319
4,79.8,-1573,-62,502,1143,73,-448,-835,419,-299
5,100.94300000000001,-1638,-95,402,1294,99,-568,-850,411,-285
6,122.357,-1796,-186,222,1540,181,-679,-862,407,-288
7,143.589,-1875,-51,192,2145,304,-755,-870,403,-217
8,165.26,-1846,56,79,2599,310,-797,-892,395,-186
9,184.981,-1734,-101,-24,2620,368,-889,-912,397,-140
10,204.275,-1680,-328,-59,2692,605,-925,-920,403,-118
11,223.761,-1624,-354,19,3182,781,-530,-940,382,-23
12,243.441,-1475,-148,40,3852,893,-626,-936,386,22
13,262.878,-1271,-45,103,3897,1278,-559,-969,378,119
14,282.485,-1185,-107,221,3254,1215,-558,-949,384,168
15,301.691,-1126,-319,344,2340,1360,-257,-969,407,241
16,321.387,-999,-305,318,2221,1385,-467,-967,399,283
17,341.005,-919,-246,264,2250,1440,-462,-1007,431,371
18,360.62100000000004,-928,-387,257,2099,1668,-663,-965,449,378
19,380.131,-1117,-516,759,1650,1771,-800,-991,478,440
20,399.77000000000004,-1156,-477,545,1872,1841,-808,-993,512,557
21,419.32399999999996,-1168,-318,515,2407,1645,-801,-975,559,576
22,438.532,-1216,-149,554,2522,1475,-924,-972,589,652
23,458.083,-1333,-235,478,1987,1326,-1078,-973,635,655
24,477.313,-1421,-317,467,1200,1168,-1224,-967,660,699
25,496.81199999999995,-1485,-377,516,532,970,-1328,-983,697,731
26,516.451,-1493,-351,437,534,709,-1442,-961,735,721
27,535.725,-1359,-228,342,584,517,-1366,-961,784,741
28,555.548,-1322,-190,167,409,371,-1348,-971,814,760
29,574.858,-1366,-296,105,90,287,-1313,-947,824,766
30,594.376,-1348,-516,167,-29,189,-1353,-959,850,754
31,613.985,-1271,-358,263,21,22,-1368,-943,909,771
32,633.739,-1181,-421,209,-212,-46,-1372,-957,907,753
33,652.73,-1178,-674,178,-439,-178,-1377,-953,948,752
34,672.434,-1166,-800,316,-380,-177,-1474,-963,964,751
35,691.329,-1032,-645,414,-304,-369,-1540,-965,1017,779
36,711.275,-983,-514,372,-331,-571,-1585,-983,1084,711
37,730.918,-1159,-750,304,-157,-653,-1403,-981,1090,712
38,750.5260000000001,-1229,-641,187,-84,-750,-1256,-1005,1116,697
39,770.131,-1074,-579,60,-403,-837,-1130,-991,1121,666
40,789.4910000000001,-1119,-418,-34,-435,-840,-855,-985,1158,658
41,809.3050000000001,-1159,-471,-132,-387,-878,-566,-1005,1164,605
42,828.7600000000001,-1175,-717,-154,-466,-786,-455,-1003,1187,639
43,848.4000000000001,-1212,-695,-70,-433,-663,-478,-1028,1172,639
44,867.989,-1179,-591,-131,-242,-526,-331,-1036,1205,600
45,887.62,-1158,-669,-121,-165,-360,-263,-1041,1213,623
46,907.1120000000001,-1234,-787,-91,-24,-225,-187,-1009,1198,578
47,926.4200000000001,-1148,-789,9,124,-59,-88,-1005,1176,601
48,945.855,-1117,-847,107,69,32,30,-997,1203,581
49,965.343,-1057,-887,111,112,70,126,-1005,1169,611
50,984.934,-1025,-871,131,192,101,170,-1042,1183,587
51,1004.4839999999999,-1070,-863,247,243,120,226,-1005,1189,615
52,1023.994,-1084,-995,217,264,98,313,-987,1173,613
53,1042.8390000000002,-1114,-1042,150,114,88,364,-1010,1177,610
54,1063.512,-1065,-920,157,-18,87,339,-957,1142,615
55,1082.448,-950,-934,161,34,46,276,-987,1140,634
56,1102.862,-996,-1042,190,91,19,201,-991,1138,634
57,1122.2479999999998,-983,-1087,202,27,-2,136,-997,1144,609
58,1141.651,-933,-1054,211,-128,-16,49,-1005,1136,615
59,1160.898,-937,-908,266,-48,-71,28,-989,1134,609
60,1180.631,-993,-885,184,43,-107,21,-969,1140,598
61,1200.1,-1024,-902,145,36,-92,39,-1010,1142,619
62,1219.665,-1005,-885,167,-35,-80,8,-1020,1144,624
63,1239.401,-1049,-871,217,-35,-77,2,-1001,1116,624
64,1258.23,-1095,-900,160,81,-112,39,-997,1132,617
65,1277.911,-1074,-884,76,122,-98,49,-1001,1128,611
66,1296.723,-1051,-862,109,63,-67,18,-1008,1138,612
67,1316.478,-1047,-848,184,39,-35,-3,-999,1144,600
68,1336.055,-1027,-858,135,125,-46,43,-1001,1136,588
69,1355.718,-1018,-890,121,171,-28,90,-1018,1140,576
70,1375.0169999999998,-1063,-853,153,150,9,103,-993,1120,597
71,1394.472,-1033,-856,126,80,36,138,-1005,1132,606
72,1413.867,-1078,-1018,124,1,37,122,-1005,1118,614
73,1433.619,-1137,-998,219,91,52,58,-993,1128,593
74,1453.2659999999998,-1073,-923,157,111,54,50,-985,1128,633
75,1472.71,-1038,-951,109,-33,65,15,-993,1094,609
76,1492.385,-1068,-949,135,-96,69,-43,-985,1128,623
