,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1813,-454,195,-1197,-454,-824,-949,502,-166
1,21.937,-1693,-514,212,-1026,-829,-890,-955,559,-196
2,43.011,-1662,-607,396,-809,-994,-975,-941,575,-228
3,64.268,-1741,-644,453,-372,-1269,-1030,-939,601,-224
4,85.711,-1800,-654,445,306,-1302,-965,-931,640,-293
5,106.251,-1749,-616,694,798,-1618,-891,-904,654,-293
6,125.14,-1776,-570,1031,1188,-1928,-767,-890,644,-328
7,145.24699999999999,-1864,-458,1026,1985,-2354,-635,-874,640,-366
8,164.747,-1896,-366,1273,2041,-2854,-419,-809,618,-396
9,184.15,-1782,-196,1441,1931,-3353,10,-797,610,-486
10,203.763,-1539,144,1681,1912,-3854,610,-708,569,-488
11,223.429,-1111,400,1693,1560,-3960,1015,-657,523,-567
12,242.542,-782,621,1655,1450,-3701,1229,-509,478,-606
13,262.31,-639,680,1770,1823,-3270,1374,-471,381,-599
14,282.18,-493,885,1717,3057,-3097,1899,-345,312,-576
15,301.894,-214,1031,1565,3464,-3095,2350,-264,166,-523
16,321.46200000000005,-2,1027,1632,3409,-2758,2948,-114,150,-519
17,340.292,47,876,1562,3071,-2376,3432,-65,75,-407
18,360.35299999999995,219,621,1365,2331,-2142,3720,121,52,-412
19,380.08599999999996,492,655,1347,2180,-1549,3861,180,-15,-322
20,399.623,511,601,1300,1745,-1419,4119,306,-31,-327
21,418.813,434,541,1233,977,-1184,4428,403,24,-259
22,438.142,184,466,1228,411,-920,4726,531,83,-281
23,457.632,-302,336,945,-214,-518,4981,636,192,-243
24,477.371,-760,404,117,-404,68,5265,667,265,-245
25,496.954,-1197,163,-368,-1062,1131,5633,764,405,-318
26,516.6619999999999,-2631,-548,-80,-2472,3018,5579,756,480,-352
27,536.179,-3237,-373,-527,-2869,4135,5458,715,673,-450
28,555.849,-3228,-873,232,-2969,4789,4365,667,784,-502
29,575.612,-707,-3623,2657,-3896,3030,1601,533,967,-586
30,595.0360000000001,668,-14,832,-3961,-909,-1117,545,1011,-551
31,614.495,-372,-38,1838,1271,-884,-398,590,950,-582
32,634.168,-9,-517,517,3964,-708,139,587,908,-553
33,653.729,307,536,544,3667,-673,-286,636,804,-551
34,673.4069999999999,-84,201,1296,1767,-187,49,638,772,-536
35,693.065,6,20,1363,-331,-123,56,642,764,-549
36,712.472,11,-91,1365,-1240,-40,59,632,790,-560
37,732.052,47,-61,1267,-1211,-100,-81,624,843,-549
38,751.672,47,-40,1337,-310,-88,-124,622,813,-559
39,770.873,91,-37,1379,394,-134,-53,658,811,-533
40,790.704,70,2,1303,985,-96,-10,642,817,-541
41,809.933,41,133,1302,728,-65,-59,660,772,-524
42,829.493,91,117,1382,67,-27,-27,646,802,-555
43,848.7479999999999,59,73,1399,-337,15,47,641,785,-556
44,868.008,61,-29,1357,-449,-3,48,641,815,-554
45,887.618,29,-12,1328,-380,-2,9,639,807,-525
46,907.4929999999999,15,-48,1347,-159,-18,10,632,794,-538
47,927.2099999999999,11,-31,1333,94,3,4,644,806,-516
48,946.782,35,-29,1265,180,-20,-22,642,802,-543
49,966.466,9,80,1300,117,25,-50,638,806,-550
50,986.23,23,32,1405,-44,71,-19,616,806,-557
51,1005.9739999999999,10,50,1458,-155,87,-26,646,794,-552
52,1025.695,66,80,1471,-225,56,-40,636,802,-539
53,1045.0649999999998,92,123,1526,-260,68,-19,638,786,-540
54,1064.786,19,-41,1598,-236,28,18,638,802,-554
55,1084.299,15,-106,1498,-126,-56,-21,638,816,-560
56,1104.035,77,-30,1429,127,-114,-16,652,794,-546
57,1123.7250000000001,98,-12,1421,176,-119,-8,636,788,-520
58,1143.041,80,-5,1366,-25,-118,-49,650,790,-523
59,1162.3410000000001,100,-2,1359,-229,-92,-67,654,806,-530
60,1182.174,67,-77,1266,-319,-97,-44,642,794,-538
61,1201.9560000000001,88,-24,1245,-221,-75,-62,644,810,-518
62,1221.62,108,-40,1275,-91,-44,-63,644,806,-521
63,1241.4089999999999,78,-8,1262,-52,-18,-100,644,804,-549
64,1260.922,100,51,1247,3,-7,-74,648,806,-549
65,1280.222,71,-3,1309,51,31,-15,656,812,-514
66,1299.6190000000001,70,-60,1300,44,39,-3,642,782,-513
67,1319.0980000000002,112,31,1385,-80,75,-58,648,808,-543
68,1338.663,138,11,1461,-222,61,-49,650,778,-536
69,1358.213,84,-36,1440,-152,56,13,638,796,-536
70,1377.499,59,-67,1376,-114,38,-5,648,794,-534
71,1397.244,112,-2,1416,-217,41,-73,646,818,-553
72,1416.674,115,-28,1376,-204,17,-57,642,806,-536
73,1436.378,86,-85,1337,-56,20,-27,634,800,-526
74,1455.893,54,-21,1381,8,36,-81,644,810,-517
75,1475.727,78,8,1459,-66,30,-107,632,790,-543
76,1495.298,91,-14,1442,-107,-7,-77,624,796,-526
