,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1346,40,311,-451,-28,45,-605,194,-284
1,17.386,-1471,-7,201,-438,-5,20,-605,194,-287
2,35.159000000000006,-1546,23,151,-287,43,-60,-586,198,-264
3,52.356,-1557,46,194,40,100,-132,-596,222,-284
4,69.913,-1544,44,151,461,131,-220,-584,192,-287
5,87.534,-1596,-17,-49,893,203,-408,-590,194,-206
6,106.169,-1771,-105,-185,1689,338,-605,-623,214,-191
7,124.929,-1998,-66,-223,2603,481,-800,-643,198,-141
8,143.619,-1960,34,-380,3584,528,-970,-665,166,-126
9,162.525,-1754,-63,-472,4266,620,-1182,-692,194,226
10,181.469,-1801,-166,-435,4514,774,-1358,-724,188,131
11,199.941,-1942,-359,-327,4511,890,-1525,-720,212,181
12,217.714,-1894,-258,-302,4284,971,-1802,-750,226,289
13,234.553,-1631,-239,-291,3729,1085,-2278,-793,324,315
14,251.475,-1567,-448,-51,3174,1205,-2243,-815,330,395
15,269.306,-1586,-566,232,2683,1244,-2416,-827,425,499
16,286.931,-1460,-752,157,2100,1182,-2580,-870,478,497
17,304.663,-1060,-816,-76,1738,1222,-2675,-874,522,524
18,322.404,-1178,-589,-43,1548,1309,-2700,-886,658,614
19,339.5,-1287,-500,333,1666,1283,-2731,-912,709,644
20,356.996,-1261,-410,525,1628,1109,-2968,-918,765,637
21,374.74,-1160,-361,554,1265,866,-3066,-931,871,656
22,392.355,-1102,-403,528,850,701,-2945,-925,928,663
23,409.482,-1213,-362,514,668,548,-2733,-937,999,694
24,426.908,-1178,-58,257,1016,302,-2508,-919,1090,651
25,444.507,-1111,-44,407,498,7,-2240,-929,1153,653
26,461.373,-1086,-45,182,403,-111,-1924,-927,1191,647
27,479.075,-1062,-63,156,280,-216,-1321,-902,1226,644
28,496.73400000000004,-1055,-101,171,172,-321,-1220,-911,1240,644
29,514.403,-923,-252,49,47,-392,-910,-921,1303,628
30,532.089,-815,-372,173,-16,-458,-606,-939,1307,622
31,548.807,-794,-634,117,-96,-427,-331,-925,1335,637
32,567.087,-817,-941,31,-180,-395,-185,-917,1325,600
33,584.538,-893,-1025,19,-78,-297,-74,-933,1321,618
34,601.394,-978,-999,26,-113,-228,-39,-943,1325,602
35,619.5880000000001,-938,-936,53,-159,-237,-35,-937,1328,608
36,636.9129999999999,-1024,-848,119,-141,-211,-35,-937,1328,619
37,654.704,-1026,-928,73,-206,-238,0,-941,1321,581
38,672.2860000000001,-956,-1145,-53,-195,-273,58,-915,1313,583
39,689.155,-949,-1161,56,-120,-241,72,-941,1321,623
40,706.954,-988,-1065,134,-65,-218,90,-935,1307,592
41,724.62,-983,-972,96,-47,-216,101,-947,1299,576
42,742.056,-926,-1268,89,-107,-231,82,-941,1295,583
43,759.3760000000001,-955,-1106,11,-104,-232,68,-919,1303,592
44,776.201,-918,-1054,47,-37,-182,53,-945,1280,584
45,794.207,-862,-1059,96,-56,-159,58,-957,1315,556
46,811.965,-887,-1117,123,-75,-159,75,-943,1295,568
47,829.268,-926,-1056,152,240,-159,81,-931,1295,566
48,847.0999999999999,-897,-972,155,36,-155,59,-935,1284,551
49,864.443,-859,-1059,87,-9,-160,58,-939,1276,553
50,882.103,-858,-1151,68,-38,-140,60,-941,1276,548
51,898.821,-888,-1069,146,12,-110,67,-939,1272,553
52,916.612,-911,-1008,183,42,-132,81,-957,1270,526
53,933.8910000000001,-921,-1102,153,28,-171,66,-939,1286,537
54,951.655,-919,-1085,128,64,-172,51,-947,1284,505
55,969.272,-889,-1051,103,106,-156,55,-949,1286,551
56,986.207,-893,-1063,123,52,-152,73,-953,1266,538
57,1004.383,-938,-1108,81,-15,-136,90,-967,1264,517
58,1021.2650000000001,-933,-1086,90,-55,-133,56,-951,1278,510
59,1038.052,-914,-973,170,28,-99,35,-963,1276,536
60,1056.308,-883,-996,170,38,-98,48,-973,1260,509
61,1073.978,-880,-1159,108,-16,-92,65,-941,1270,515
62,1090.725,-925,-1085,179,52,-52,42,-959,1276,507
63,1109.1219999999998,-933,-939,230,60,-28,-3,-959,1280,549
64,1126.08,-926,-923,246,44,-34,5,-963,1262,524
65,1143.33,-925,-1102,145,24,-66,50,-951,1274,492
66,1160.6870000000001,-951,-1137,133,147,-71,65,-969,1286,486
67,1178.356,-955,-982,205,271,-46,54,-949,1291,482
68,1196.0040000000001,-917,-905,248,173,-36,13,-947,1287,486
69,1213.669,-926,-1076,182,-250,-45,36,-975,1295,502
70,1231.279,-928,-1091,150,-18,-23,55,-939,1282,508
71,1248.47,-925,-1028,125,-7,245,46,-945,1276,496
72,1266.116,-930,-1005,145,-40,28,29,-959,1282,498
73,1283.825,-914,-1045,184,-53,30,33,-960,1297,515
74,1301.0459999999998,-923,-1105,201,20,24,55,-941,1291,508
