,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1442,-577,380,-357,-368,-1083,-639,695,-575
1,19.25,-1544,-907,408,-541,-399,-1405,-657,717,-598
2,38.066,-1759,-1190,538,-556,-484,-1859,-667,1006,-609
3,56.971000000000004,-1909,-1286,601,-401,-682,-2358,-665,804,-623
4,75.836,-1974,-1773,628,-236,-910,-2858,-657,849,-629
5,94.87700000000001,-1976,-1753,673,-263,-1178,-3372,-659,945,-653
6,113.77,-1873,-1958,740,-222,-1319,-3937,-624,1022,-665
7,138.31,-1714,-1958,885,-76,-1454,-4484,-574,1052,-681
8,155.681,-1387,-1784,863,-43,-1568,-4838,-564,1102,-700
9,173.11,-1165,-1875,795,-215,-1639,-5172,-484,1173,-721
10,190.82299999999998,-1044,-2094,708,-18,-1622,-5441,-413,1217,-731
11,208.123,-926,-1582,717,-92,-1560,-5626,-374,1274,-743
12,225.315,-628,-1450,634,82,-1512,-5621,-224,1284,-734
13,242.802,-342,-1255,267,326,-1435,-5548,-171,1333,-754
14,260.47999999999996,-55,-1332,537,474,-1265,-5412,-51,1329,-784
15,278.08,55,-1403,649,613,-1104,-4899,-23,1317,-798
16,295.771,-13,-1307,712,956,-1037,-4619,71,1308,-785
17,313.187,46,-1111,685,1260,-1127,-4126,162,1245,-820
18,330.87100000000004,300,-928,682,1137,-1242,-3685,213,1217,-806
19,348.211,523,-731,663,609,-1239,-3173,262,1201,-815
20,366.913,587,-483,638,-75,-1102,-2466,335,1144,-820
21,384.524,641,-655,576,-621,-925,-1869,351,1150,-816
22,401.90700000000004,642,-784,429,-964,-525,-1217,392,1156,-782
23,419.435,468,-515,300,-672,-557,-374,426,1191,-752
24,437.073,193,-246,230,-275,-323,740,426,1195,-781
25,454.399,15,-144,230,83,-116,1287,406,1203,-768
26,471.789,-94,-64,214,241,82,2280,386,1223,-777
27,489.16700000000003,-716,-82,176,328,302,2829,359,1233,-794
28,506.807,-1209,-172,231,359,548,3384,290,1260,-783
29,524.243,-1617,-277,715,601,788,3901,276,1254,-808
30,541.3710000000001,-2090,-659,872,1150,792,3840,221,1272,-828
31,558.862,-1734,-1146,949,1681,291,3641,172,1227,-820
32,576.535,-412,-1813,219,1205,109,2332,146,1211,-841
33,594.0229999999999,385,-198,112,-197,-165,493,140,1219,-819
34,611.601,80,-1260,800,-1318,-369,-862,160,1260,-846
35,629.19,-234,-1376,849,-574,-384,-1052,170,1250,-814
36,646.909,18,-584,462,2179,-298,-159,166,1187,-839
37,664.393,66,-181,282,1637,0,187,199,1140,-861
38,681.808,74,-425,309,124,141,143,199,1132,-867
39,699.08,49,-997,628,-545,135,43,176,1148,-829
40,716.81,72,-1248,915,-591,102,2,191,1148,-828
41,734.355,181,-1258,894,-149,85,-9,186,1168,-831
42,751.016,186,-1026,853,325,104,7,168,1168,-862
43,768.3870000000001,72,-988,771,227,128,13,172,1172,-847
44,785.9159999999999,28,-1083,891,-186,138,29,174,1176,-833
45,803.322,74,-1305,975,-343,102,43,162,1162,-818
46,820.677,102,-1316,999,-149,53,45,160,1184,-850
47,838.1410000000001,111,-1195,919,62,2,13,146,1162,-821
48,855.761,64,-1134,875,64,-18,-39,166,1172,-838
49,873.053,65,-1137,850,-67,-16,-49,156,1168,-866
50,890.642,82,-1181,875,-178,-15,-26,158,1172,-846
51,907.9359999999999,112,-1215,863,-124,-34,4,152,1168,-839
52,925.337,103,-1192,831,57,-66,18,150,1170,-846
53,942.3679999999999,119,-1111,790,194,-84,22,164,1156,-865
54,962.765,128,-1094,809,104,-70,-3,160,1162,-844
55,979.394,116,-1133,780,13,-78,-31,160,1158,-842
56,996.639,100,-1141,763,13,-75,-21,158,1166,-872
57,1014.011,94,-1081,732,31,-72,-22,166,1170,-875
58,1031.6940000000002,109,-1090,780,-33,-52,-25,142,1162,-846
59,1049.284,142,-1124,795,-75,-45,-26,164,1158,-840
60,1066.882,146,-1112,779,250,-41,-24,152,1163,-847
61,1083.9589999999998,144,-1086,762,36,-23,-17,164,1156,-875
62,1101.5140000000001,115,-1097,1023,14,-11,-9,168,1156,-841
63,1119.0690000000002,116,-1137,820,-10,-7,1,174,1164,-866
64,1136.6499999999999,137,-1129,830,-6,3,14,174,1164,-874
65,1155.654,155,-1093,789,56,7,18,160,1168,-873
66,1176.5410000000002,152,-1059,784,122,17,24,164,1148,-857
67,1193.099,139,-1057,805,93,27,30,150,1145,-891
68,1210.9209999999998,118,-1125,836,50,33,41,154,1141,-866
69,1229.082,114,-1116,829,96,23,51,158,1158,-859
70,1246.612,119,-1066,803,111,19,48,162,1162,-868
71,1263.912,123,-1033,773,71,18,44,180,1142,-837
72,1281.4859999999999,118,-1075,827,8,23,41,154,1152,-859
73,1298.8999999999999,117,-1107,856,20,29,45,156,1152,-884
74,1316.265,118,-1073,840,40,29,46,166,1146,-853
75,1333.719,120,-1057,825,-14,27,40,140,1142,-848
76,1351.3619999999999,115,-1076,824,-91,25,37,162,1144,-882
77,1368.835,119,-1114,843,-122,35,45,150,1128,-872
78,1386.437,104,-1132,860,-50,33,48,152,1144,-851
79,1403.9569999999999,127,-1104,873,13,25,44,148,1130,-881
80,1420.75,108,-1074,845,-254,26,39,148,1139,-839
81,1438.747,90,-1090,819,-69,31,28,144,1141,-854
82,1456.51,90,-1120,845,-86,28,32,150,1150,-858
83,1473.836,106,-1121,870,-68,17,34,138,1133,-888
84,1490.991,101,-1101,869,-63,17,28,134,1137,-847
