,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,634.335,-1356,-233,105,-248,-17,-103,-440,1097,-939
1,650.886,-1368,-211,94,-175,-15,-65,-440,1087,-924
2,665.9770000000001,-1378,-168,90,-126,16,-40,-430,1093,-925
3,680.767,-1397,-170,109,-169,42,-33,-438,1091,-897
4,696.187,-1408,-223,128,-271,35,-94,-416,1097,-950
5,711.2349999999999,-1445,-295,193,-364,-34,-200,-440,1093,-941
6,726.2539999999999,-1470,-366,281,-390,-145,-318,-428,1111,-923
7,741.282,-1498,-444,349,-431,-257,-744,-426,1107,-933
8,756.2919999999999,-1554,-578,334,-508,-344,-757,-420,1125,-923
9,771.355,-1658,-651,364,-573,-368,-1164,-416,1146,-925
10,786.3449999999999,-1716,-691,334,-633,-356,-1606,-393,1150,-905
11,801.658,-1795,-819,296,-823,-343,-2064,-389,1225,-911
12,816.797,-1918,-1088,235,-1176,-439,-2647,-371,1266,-913
13,831.898,-1983,-1329,211,-1390,-596,-3213,-359,1323,-894
14,848.789,-2010,-1490,272,-1363,-671,-3698,-340,1382,-893
15,864.65,-2056,-1679,219,-1190,-673,-4006,-224,1433,-874
16,879.541,-2061,-2041,133,-974,-660,-4294,-194,1470,-898
17,894.7,-2032,-1946,71,-695,-568,-4646,-143,1519,-890
18,909.7539999999999,-2058,-2074,-69,-536,-566,-5027,-86,1586,-878
19,925.991,-1951,-2220,-138,-187,-569,-5369,54,1608,-897
20,941.234,-1760,-2186,-143,505,-611,-5583,144,1634,-912
21,956.315,-1549,-1982,-157,537,-617,-5693,213,1644,-909
22,971.33,-1242,-1650,-235,610,-604,-5756,299,1654,-930
23,986.291,-957,-1284,-260,265,-517,-5836,364,1654,-942
24,1001.7009999999999,-783,-1465,-200,392,-345,-5907,523,1656,-951
25,1016.8399999999999,-691,-1348,-157,420,36,-5880,604,1618,-974
26,1031.9579999999999,-640,-1016,-206,469,427,-5832,706,1585,-987
27,1049.053,-477,-738,-309,505,785,-5708,816,1510,-1005
28,1065.6080000000002,-347,-608,-321,246,1083,-5585,903,1449,-1026
29,1080.5249999999999,-321,-615,-329,-110,1316,-5503,956,1414,-1045
30,1095.575,-285,-269,-333,-618,1479,-5429,1003,1380,-1069
31,1110.82,-158,-433,-355,-929,1547,-5211,1046,1284,-1041
32,1126.013,-23,-361,-305,-1190,1612,-4931,1099,1213,-1112
33,1140.8400000000001,69,-220,-274,-1573,1631,-4651,1131,1168,-1090
34,1156.135,103,-246,-294,-1917,1606,-4343,1121,1142,-1113
35,1171.18,177,-282,-94,-2366,1616,-4030,1138,1132,-1115
36,1186.1299999999999,279,-339,109,-2825,1651,-3470,1140,1099,-1107
37,1201.52,179,-396,324,-3120,1548,-2848,1146,1087,-1116
38,1216.6280000000002,280,-531,446,-3162,1458,-2457,1137,1088,-1126
39,1231.763,397,-648,582,-2876,1265,-2184,1121,1084,-1131
40,1246.828,444,-642,676,-2333,1216,-1714,1117,1119,-1101
41,1263.733,471,-665,736,-1770,952,-1431,1125,1092,-1127
42,1279.134,482,-597,869,-1266,585,-1171,1115,1097,-1146
43,1294.298,767,-721,712,-937,495,-1063,1129,1077,-1143
44,1309.479,727,-686,654,-822,-185,-793,1150,1079,-1108
45,1324.5320000000002,804,-645,410,-677,253,-332,1146,1066,-1148
46,1340.654,928,-599,288,-383,-182,76,1142,1066,-1114
47,1355.837,892,-546,272,-435,-622,312,1138,1097,-1098
48,1370.7,1067,-533,237,-476,-828,596,1146,1085,-1039
49,1386.013,1247,-593,299,-688,-1024,605,1140,1103,-1051
50,1401.1100000000001,1373,-666,254,-831,-727,505,1152,1123,-1027
51,1416.152,1400,-737,159,-690,-434,318,1170,1119,-1033
52,1431.159,1319,-712,129,-337,30,78,1144,1144,-1064
53,1446.1109999999999,1118,-629,52,43,281,46,1148,1119,-1080
54,1461.09,1040,-541,92,175,342,64,1134,1091,-1060
55,1477.9750000000001,1059,-571,174,-140,70,46,1142,1144,-1058
56,1494.192,1131,-661,230,-381,-21,46,1142,1136,-1085
57,1509.288,1128,-695,219,-342,-27,12,1140,1146,-1057
58,1524.4279999999999,1085,-683,168,-199,-40,-42,1140,1146,-1065
59,1539.509,1093,-655,130,-110,-94,-59,1142,1134,-1058
60,1554.472,1273,-631,136,-138,-115,-59,1134,1131,-1056
61,1569.463,1143,-671,157,-246,-115,-30,1152,1132,-1050
62,1584.449,1127,-730,184,-276,-6,-21,1140,1154,-1039
63,1599.6019999999999,1106,-732,205,-228,-23,-49,1148,1162,-1047
64,1614.778,1159,-713,169,-79,-65,-53,1134,1148,-1062
65,1629.889,1173,-691,143,-13,-81,-72,1146,1137,-1074
66,1645.027,1164,-671,152,8,-62,-81,1139,1133,-1084
67,1660.0900000000001,1161,-650,146,11,-12,-60,1162,1121,-1065
68,1675.111,1139,-617,151,-29,7,-58,1168,1135,-1075
