,time_ms,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
0,0.0,-1015,-523,-22,509,33,272,-110,847,-27
1,18.837,-944,-542,56,699,18,355,-100,809,19
2,37.424,-1113,-622,113,1027,-246,413,-112,831,-15
3,56.012,-1381,-652,115,1332,-93,413,-100,817,-9
4,74.741,-1578,-814,156,1741,-377,273,-100,831,9
5,93.56,-1824,-1225,458,2178,-674,-254,-98,872,-33
6,111.618,-2023,-1597,719,2102,-928,-482,-130,886,-48
7,128.82,-2104,-1533,808,2222,-909,-1052,-142,933,-46
8,146.204,-1997,-1431,884,2298,-1001,-1680,-116,987,-118
9,163.525,-1820,-1657,1084,1943,-1308,-2369,-155,998,-99
10,180.811,-1664,-1637,1250,2174,-1419,-2806,-136,1079,-159
11,198.039,-1353,-1426,1221,2526,-1540,-2972,-124,1164,-203
12,215.189,-1107,-1331,1059,1859,-1687,-3130,-120,1204,-228
13,232.351,-956,-1337,1036,1542,-2151,-3285,-100,1239,-286
14,249.53300000000002,-596,-1138,1105,1008,-2501,-3373,-59,1302,-343
15,266.898,-422,-969,1048,244,-2694,-3612,-25,1344,-388
16,284.31600000000003,-112,-1034,1079,-194,-2811,-3903,32,1391,-476
17,301.47400000000005,-60,-1131,1030,-257,-2614,-4333,113,1470,-461
18,318.732,10,-1075,942,67,-2351,-4304,176,1505,-504
19,336.07,19,-983,737,271,-2245,-4349,223,1568,-527
20,353.248,144,-973,548,478,-2258,-4379,328,1592,-556
21,370.376,209,-859,656,666,-2425,-4280,383,1592,-614
22,387.68399999999997,359,-647,667,380,-2274,-4169,730,1647,-626
23,405.1,526,-836,744,-374,-2178,-4011,555,1659,-654
24,422.345,605,-832,751,69,-1992,-3641,638,1667,-669
25,439.496,808,-654,659,376,-1752,-3224,732,1655,-684
26,456.892,874,-457,518,-126,-881,-2813,774,1657,-676
27,474.34900000000005,976,-428,359,-66,-383,-2524,819,1637,-694
28,491.473,1030,-494,426,45,-562,-1978,866,1651,-695
29,508.684,1024,-354,393,121,-249,-1317,882,1655,-713
30,526.073,926,-330,271,-381,82,-917,916,1632,-677
31,543.369,639,-321,467,-1372,-209,-441,945,1655,-679
32,560.553,498,-963,386,-2310,-135,-66,942,1668,-654
33,577.823,519,-1291,36,-2303,-201,465,949,1681,-591
34,595.204,353,-1238,94,-1009,-291,1238,894,1693,-575
35,612.433,165,-837,250,30,50,1645,886,1709,-556
36,629.5849999999999,-13,-617,93,144,70,1905,847,1714,-569
37,646.659,-89,-779,292,-334,69,2096,801,1724,-550
38,663.827,-186,-1051,328,-341,203,2206,768,1716,-555
39,680.8149999999999,-194,-1159,209,154,234,2411,709,1701,-557
40,698.236,-270,-984,201,357,161,2522,677,1722,-544
41,715.321,-496,-1001,583,152,-42,2488,624,1720,-565
42,732.7040000000001,-554,-1183,869,-341,-132,2432,565,1687,-562
43,749.894,-378,-1466,767,-423,14,2178,523,1708,-575
44,768.183,-205,-1293,507,34,208,1865,265,1710,-563
45,785.37,-184,-1217,749,705,268,1660,462,1699,-575
46,802.7189999999999,-193,-1113,637,992,279,1591,409,1677,-562
47,819.72,-167,-952,840,927,-212,1399,379,1662,-591
48,837.069,-221,-1081,786,132,-115,792,360,1650,-596
49,854.093,-170,-1235,687,-490,-342,724,352,1640,-588
50,871.2760000000001,-110,-1277,632,-707,-473,411,342,1658,-539
51,888.482,-36,-1323,700,-602,-506,172,371,1661,-563
52,905.5830000000001,-43,-1310,780,-421,-414,35,363,1661,-586
53,922.888,-57,-1247,758,-279,-287,-39,359,1651,-569
54,940.0730000000001,-65,-1184,725,-199,-219,-46,356,1648,-547
55,957.275,-18,-1242,718,-275,-210,-36,367,1660,-562
56,974.495,2,-1207,746,-259,-171,-35,369,1664,-526
57,991.8050000000001,18,-1219,708,-289,-138,-66,375,1664,-546
58,1008.9390000000001,65,-1232,708,-274,-134,-66,379,1638,-560
59,1026.319,76,-1242,754,-122,-118,-42,369,1652,-537
60,1043.599,86,-1218,776,67,-56,-27,379,1666,-551
61,1060.5819999999999,71,-1189,738,95,-21,-31,383,1644,-546
62,1077.9209999999998,101,-1220,659,54,-20,-51,373,1648,-585
63,1095.2040000000002,122,-1274,645,-56,-18,-45,373,1683,-547
64,1113.654,112,-1215,676,-48,-30,-46,389,1658,-567
65,1130.9309999999998,174,-1217,652,-41,-64,-57,387,1677,-540
66,1147.969,185,-1257,626,-222,-84,-68,389,1648,-535
67,1165.2350000000001,210,-1230,612,-187,-113,-58,387,1654,-538
68,1182.472,203,-1277,604,-201,-118,-51,387,1654,-552
69,1199.5659999999998,210,-1236,638,-131,-130,-45,365,1651,-557
70,1216.911,242,-1259,644,-148,-111,-46,381,1665,-531
71,1234.242,215,-1251,618,-54,-83,-29,377,1643,-566
72,1251.363,204,-1235,579,-117,-32,-56,389,1651,-538
73,1268.372,224,-1220,577,-140,-47,-49,383,1645,-533
74,1285.48,214,-1243,570,-130,-56,-53,377,1645,-536
75,1302.785,219,-1230,600,-76,-59,-63,375,1672,-547
76,1319.8790000000001,224,-1259,617,-83,-71,-88,399,1658,-518
77,1337.1,221,-1253,604,-86,-64,-110,375,1681,-523
78,1354.3860000000002,228,-1229,596,-77,-53,-114,383,1695,-535
79,1371.472,212,-1248,607,-57,-34,-132,395,1701,-531
80,1388.689,185,-1237,634,-16,-37,-134,379,1691,-533
81,1406.021,173,-1182,629,-25,-54,-144,385,1691,-522
82,1423.102,190,-1213,617,-91,-65,-130,395,1689,-516
83,1440.317,184,-1235,620,-86,-55,-100,421,1687,-532
84,1457.649,184,-1223,626,-74,-32,-81,403,1663,-515
85,1474.642,186,-1187,621,-58,-25,-66,403,1681,-542
86,1492.01,170,-1152,609,-51,-27,-52,397,1693,-540
